0	1	0.00020016012810248197
9992	1	0.0122097678142514
19984	1	0.02642113690952762
29976	1	0.041633306645316254
39968	0	0.04823859087269816
49960	1	0.055644515612489995
59952	1	0.06945556445156124
69944	1	0.07485988791032826
79936	1	0.08847077662129704
89928	1	0.09167333867093674
99920	1	0.09307445956765412
109912	1	0.09047237790232186
119904	1	0.10968775020016013
129896	1	0.11449159327461969
139888	1	0.14691753402722177
149880	1	0.1599279423538831
159872	1	0.15372297838270615
169864	1	0.1745396317053643
179856	1	0.16973578863090472
189848	1	0.19055244195356286
199840	1	0.2023618895116093
209832	1	0.22377902321857485
219824	1	0.22357886309047237
229816	1	0.23018414731785428
239808	1	0.23478783026421138
249800	1	0.25260208166533227
259792	1	0.2586068855084067
269784	0	0.28262610088070456
279776	0	0.28823058446757405
289768	1	0.2990392313851081
299760	1	0.3146517213771017
309752	1	0.31064851881505207
319744	1	0.3176541232986389
329736	0	0.32926341072858284
339728	0	0.33767013610888713
349720	1	0.3206565252201761
359712	0	0.36509207365892715
369704	1	0.3552842273819055
379696	1	0.3586869495596477
389688	1	0.36929543634907924
399680	0	0.37930344275420336
409672	1	0.4009207365892714
419664	1	0.4047237790232186
429656	1	0.4355484387510008
439648	1	0.4307445956765412
449640	0	0.4221377101681345
459632	0	0.43955164131305047
469624	1	0.4409527622097678
479616	1	0.43915132105684546
489608	1	0.42814251401120895
499600	0	0.4401521216973579
509592	1	0.4527622097678142
519584	1	0.4591673338670937
529576	1	0.45716573258606885
539568	1	0.4777822257806245
549560	1	0.5070056044835869
559552	1	0.5084067253803043
569544	1	0.48478783026421135
579536	1	0.4931945556445156
589528	1	0.4897918334667734
599520	1	0.5008006405124099
609512	1	0.5022017614091273
619504	1	0.5048038430744596
629496	1	0.5084067253803043
639488	0	0.4977982385908727
649480	1	0.5044035228182546
659472	1	0.4795836669335468
669464	1	0.49879903923138513
679456	1	0.5128102481985588
689448	1	0.5252201761409128
699440	1	0.544435548438751
709432	1	0.5244195356285029
719424	1	0.5592473979183347
729416	1	0.5684547638110489
739408	1	0.5482385908726981
749400	1	0.5858686949559647
759392	0	0.5988791032826261
769384	1	0.605884707766213
779376	1	0.6238991192954364
789368	0	0.6234987990392313
799360	1	0.6473178542834267
809352	0	0.6465172137710168
819344	1	0.6341072858286629
829336	1	0.6509207365892714
839328	1	0.6831465172137711
849320	1	0.6917534027221778
859312	1	0.7075660528422738
869304	1	0.7149719775820657
879296	1	0.7375900720576462
889288	1	0.7365892714171337
899280	1	0.7327862289831866
909272	1	0.7197758206565252
919264	1	0.7175740592473979
929256	1	0.7265812650120096
939248	1	0.7235788630904724
949240	1	0.7185748598879104
959232	1	0.7179743795036029
969224	1	0.7273819055244195
979216	1	0.6985588470776621
989208	1	0.7149719775820657
999200	1	0.7265812650120096
1009192	1	0.7337870296236989
1019184	0	0.7457966373098479
1029176	1	0.7365892714171337
1039168	1	0.7229783827061649
1049160	1	0.7273819055244195
1059152	1	0.7183746997598078
1069144	1	0.7241793434747799
1079136	1	0.7435948759007206
1089128	1	0.7574059247397918
1099120	1	0.7616092874299439
1109112	1	0.7752201761409128
1119104	1	0.7788230584467574
1129096	1	0.7882305844675741
1139088	1	0.7996397117694155
1149080	0	0.7878302642113691
1159072	1	0.7790232185748599
1169064	1	0.7660128102481986
1179056	1	0.7844275420336269
1189048	1	0.7968374699759808
1199040	1	0.783626901521217
1209032	1	0.7842273819055244
1219024	1	0.7722177742193755
1229016	1	0.794035228182546
1239008	1	0.7798238590872698
S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	intrasp_competition	intersp_competition	mutualism_proportion	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
250	500000	2.0	0.7	2.0	4e-05	-1.0	-1.0	0.0	500	filtering	point_mutation	0.0	2990	570.0	4996.0	0.00061	0.00555	500.0	0.77082	0.00061	0.00588	0.58824	40.37446	129.0	31.73905	13.76258	8.83429	7.09492	39.46437	33.53536	29.41633	26.65325	0.00028	0.00047	2.0177	3.97606	0.0	0.00035	0.05323	0.01843	-1.61138	1.75022	0.05965	0.01263	0.0	48.16772	24.26292	17.65569	15.02289	5.42328	1.2692	-1.91584	8.34842	5.48169	1.05518	5.42651	1.08529	-0.40885	8.48566	5.46397	1.04223	0.00323	-0.18391	1.507	0.13724	-0.01772	-0.01295	0.0711	0.087	-0.0477	0.02958	-0.17545	0.07213	82.0	18.0	10.0	5.0	5.0	4.0	1.0	1.0	2.0	1.0
