0	1
6870	1
13740	1
20610	1
27480	1
34350	1
41220	1
48090	1
54960	1
61830	1
68700	1
75570	1
82440	1
89310	1
96180	1
103050	1
109920	1
116790	1
123660	1
130530	1
137400	1
144270	1
151140	1
158010	1
164880	1
171750	1
178620	1
185490	0
192360	1
199230	1
206100	1
212970	1
219840	1
226710	1
233580	1
240450	1
247320	1
254190	1
261060	1
267930	1
274800	1
281670	1
288540	0
295410	1
302280	1
309150	1
316020	1
322890	0
329760	1
336630	1
343500	1
350370	1
357240	1
364110	1
370980	1
377850	1
384720	1
391590	1
398460	1
405330	1
412200	1
419070	0
425940	1
432810	1
439680	1
446550	1
453420	1
460290	1
467160	1
474030	1
480900	1
487770	1
494640	1
501510	1
508380	1
515250	1
522120	1
528990	1
535860	1
542730	1
549600	0
556470	1
563340	1
570210	1
577080	1
583950	1
590820	1
597690	1
604560	1
611430	0
618300	1
625170	1
632040	1
638910	1
645780	1
652650	0
659520	1
666390	1
673260	1
680130	1
687000	1
693870	1
700740	1
707610	1
714480	1
721350	1
728220	0
735090	1
741960	1
748830	1
755700	1
762570	1
769440	1
776310	1
783180	1
790050	1
796920	1
803790	1
810660	1
817530	1
824400	1
831270	1
838140	1
845010	1
851880	1
S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	intrasp_competition	intersp_competition	mutualism_proportion	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
250	500000	2.0	0.7	2.0	0.07945	-1.0	-1.0	0.0	500	neutral	point_mutation	0.0	2248	570.0	3435.0	0.0001	0.00635	499.85444	0.55721	9e-05	0.00637	0.58824	-1.45498	94.0	13.65243	4.71049	3.37989	2.96207	17.31221	14.72771	12.57403	11.01184	0.00015	0.00034	3.10218	11.97223	0.0	0.0	0.03275	0.00368	1.95103	3.34825	0.03228	0.00206	0.0	24.74905	11.7089	9.16735	8.23422	-1.1763	0.80469	-0.14736	-0.53753	-1.07574	1.13387	-1.25004	1.1091	-0.43339	13.01592	-1.2563	1.06012	-0.07374	0.30442	-0.28603	13.55345	-0.18057	-0.07376	0.0635	0.19006	-0.01473	0.10779	0.28305	-0.1403	74.0	7.0	5.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0
