0	1
3164	1
6328	1
9492	1
12656	1
15820	0
18984	1
22148	0
25312	1
28476	1
31640	1
34804	1
37968	1
41132	1
44296	1
47460	1
50624	1
53788	1
56952	1
60116	0
63280	0
66444	1
69608	1
72772	0
75936	1
79100	1
82264	1
85428	1
88592	0
91756	1
94920	1
98084	1
101248	1
104412	1
107576	1
110740	1
113904	1
117068	1
120232	1
123396	1
126560	1
129724	1
132888	1
136052	1
139216	0
142380	1
145544	1
148708	1
151872	1
155036	1
158200	1
161364	1
164528	1
167692	1
170856	1
174020	1
177184	0
180348	1
183512	1
186676	1
189840	1
193004	1
196168	0
199332	1
202496	1
205660	0
208824	1
211988	1
215152	0
218316	1
221480	1
224644	1
227808	1
230972	1
234136	0
237300	1
240464	1
243628	1
246792	1
249956	1
253120	1
256284	1
259448	1
262612	1
265776	0
268940	1
272104	1
275268	1
278432	1
281596	1
284760	1
287924	1
291088	1
294252	1
297416	1
300580	0
303744	1
306908	1
310072	1
313236	1
316400	1
319564	0
322728	1
325892	1
329056	0
332220	1
335384	1
338548	1
341712	1
344876	1
348040	1
351204	1
354368	1
357532	0
360696	1
363860	1
367024	1
370188	1
373352	1
376516	1
379680	1
382844	1
386008	1
389172	1
392336	1
S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	intrasp_competition	intersp_competition	mutualism_proportion	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
250	500000	2.0	0.7	2.0	0.62567	-1.0	-1.0	0.0	500	neutral	point_mutation	0.0	4671	570.0	1582.0	0.00021	0.00329	500.0	0.32554	0.00025	0.00349	0.58824	-0.29811	27.0	4.29591	2.14234	1.80341	1.69054	9.07529	8.25562	7.59651	7.09289	0.00021	0.00032	1.40923	1.12238	0.0	0.00035	0.02164	0.00839	-1.79994	1.54527	0.02579	0.00439	0.0	13.20957	8.5185	7.14552	6.38377	-0.79901	1.66594	-2.38498	5.20334	-0.33836	1.02707	-0.47176	1.3678	-1.71151	7.30542	-0.37022	1.02907	0.32725	-0.29814	0.67347	2.10208	-0.03186	0.00199	-0.22766	-0.25735	-0.4607	0.3149	0.15043	0.19811	17.0	0.0	0.0	5.0	0.0	2.0	1.0	1.0	0.0	1.0
