0	1	0.0005512679162072767
3628	1	0.0005512679162072767
7256	1	0.0005512679162072767
10884	1	0.0005512679162072767
14512	1	0.0011025358324145535
18140	0	0.0027563395810363835
21768	0	0.012679162072767364
25396	1	0.0005512679162072767
29024	1	0.0005512679162072767
32652	0	0.0011025358324145535
36280	1	0.0011025358324145535
39908	0	0.007166482910694598
43536	0	0.04630650496141125
47164	0	0.3737596471885336
50792	0	0.9349503858875413
54420	0	0.9988974641675854
58048	0	1.0
61676	0	1.0
65304	0	1.0
68932	0	1.0
72560	0	1.0
76188	0	1.0
79816	0	1.0
83444	0	1.0
87072	0	1.0
90700	0	1.0
94328	0	1.0
97956	0	1.0
101584	0	1.0
105212	0	1.0
108840	0	1.0
112468	0	1.0
116096	0	1.0
119724	1	1.0
123352	1	1.0
126980	1	1.0
130608	1	1.0
134236	1	1.0
137864	0	1.0
141492	1	1.0
145120	0	1.0
148748	1	1.0
152376	1	1.0
156004	1	1.0
159632	0	1.0
163260	1	1.0
166888	1	1.0
170516	1	1.0
174144	1	1.0
177772	0	1.0
181400	1	1.0
185028	1	1.0
188656	1	1.0
192284	1	1.0
195912	1	1.0
199540	0	1.0
203168	1	1.0
206796	0	1.0
210424	1	1.0
214052	1	1.0
217680	1	1.0
221308	0	1.0
224936	0	1.0
228564	0	1.0
232192	1	1.0
235820	1	1.0
239448	0	1.0
243076	1	1.0
246704	1	1.0
250332	0	1.0
253960	0	1.0
257588	0	1.0
261216	0	1.0
264844	0	1.0
268472	0	1.0
272100	0	1.0
275728	0	1.0
279356	0	1.0
282984	0	1.0
286612	0	1.0
290240	0	1.0
293868	0	1.0
297496	0	1.0
301124	0	1.0
304752	0	1.0
308380	0	1.0
312008	0	1.0
315636	1	1.0
319264	1	1.0
322892	1	1.0
326520	0	1.0
330148	0	1.0
333776	0	1.0
337404	0	1.0
341032	1	1.0
344660	1	1.0
348288	1	1.0
351916	1	1.0
355544	1	1.0
359172	1	1.0
362800	0	1.0
366428	0	1.0
370056	0	1.0
373684	0	1.0
377312	0	1.0
380940	1	1.0
384568	1	1.0
388196	1	1.0
391824	0	1.0
395452	1	1.0
399080	1	1.0
402708	0	1.0
406336	1	1.0
409964	1	1.0
413592	0	1.0
417220	0	1.0
420848	0	1.0
424476	0	1.0
428104	0	1.0
431732	0	1.0
435360	0	1.0
438988	0	1.0
442616	0	1.0
446244	0	1.0
449872	0	1.0
S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	intrasp_competition	intersp_competition	mutualism_proportion	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
250	500000	2.0	0.7	2.0	48.85904	-1.0	-1.0	0.0	500	filtering	point_mutation	0.0	2799	570.0	1814.0	0.0005	0.00048	500.0	1.0	0.00049	0.00093	0.58824	3.02577	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00125	0.0	0.0	-3.0	0.00125	0.0	0.0014	0.0	0.0	-3.0	0.0014	0.0	0.0	1.0	1.0	1.0	1.0	3.55122	0.0	0.0	-3.0	3.55122	0.0	1.93221	2.73296	-0.53723	-0.32801	2.35459	3.92269	-1.61901	2.73296	-0.53723	2.67199	-1.19663	3.92269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
