0	1	0.00048449612403100775
4128	1	0.006782945736434108
8256	1	0.017926356589147287
12384	0	0.02567829457364341
16512	0	0.08236434108527131
20640	0	0.5339147286821705
24768	0	1.0
28896	1	1.0
33024	0	1.0
37152	1	1.0
41280	1	1.0
45408	1	1.0
49536	1	1.0
53664	1	1.0
57792	1	1.0
61920	0	1.0
66048	0	1.0
70176	0	1.0
74304	0	1.0
78432	1	1.0
82560	1	1.0
86688	1	1.0
90816	1	1.0
94944	0	1.0
99072	1	1.0
103200	0	1.0
107328	0	1.0
111456	0	1.0
115584	0	1.0
119712	1	1.0
123840	0	1.0
127968	1	1.0
132096	1	1.0
136224	1	1.0
140352	0	1.0
144480	1	1.0
148608	0	1.0
152736	0	1.0
156864	0	1.0
160992	0	1.0
165120	1	1.0
169248	1	1.0
173376	1	1.0
177504	0	1.0
181632	0	1.0
185760	0	1.0
189888	0	1.0
194016	1	1.0
198144	1	1.0
202272	1	1.0
206400	1	1.0
210528	1	1.0
214656	0	1.0
218784	1	1.0
222912	0	1.0
227040	0	1.0
231168	0	1.0
235296	0	1.0
239424	1	1.0
243552	1	1.0
247680	1	1.0
251808	1	1.0
255936	0	1.0
260064	0	1.0
264192	0	1.0
268320	0	1.0
272448	1	1.0
276576	1	1.0
280704	1	1.0
284832	0	1.0
288960	0	1.0
293088	0	1.0
297216	0	1.0
301344	1	1.0
305472	0	1.0
309600	0	1.0
313728	1	1.0
317856	0	1.0
321984	1	1.0
326112	1	1.0
330240	1	1.0
334368	0	1.0
338496	0	1.0
342624	1	1.0
346752	1	1.0
350880	1	1.0
355008	1	1.0
359136	1	1.0
363264	0	1.0
367392	1	1.0
371520	0	1.0
375648	1	1.0
379776	1	1.0
383904	1	1.0
388032	1	1.0
392160	1	1.0
396288	0	1.0
400416	1	1.0
404544	0	1.0
408672	1	1.0
412800	1	1.0
416928	0	1.0
421056	0	1.0
425184	0	1.0
429312	0	1.0
433440	0	1.0
437568	0	1.0
441696	0	1.0
445824	0	1.0
449952	0	1.0
454080	0	1.0
458208	0	1.0
462336	1	1.0
466464	0	1.0
470592	0	1.0
474720	0	1.0
478848	0	1.0
482976	0	1.0
487104	0	1.0
491232	0	1.0
495360	0	1.0
499488	0	1.0
503616	0	1.0
507744	0	1.0
511872	0	1.0
S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	intrasp_competition	intersp_competition	mutualism_proportion	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
250	500000	2.0	0.7	2.0	1.50424	-1.0	-1.0	0.0	500	filtering	point_mutation	0.0	1730	570.0	2064.0	0.00102	0.0009	500.0	1.0	0.00104	0.00196	0.58824	0.62231	6.0	1.59577	1.24372	1.1821	1.16047	2.90747	2.83474	2.77951	2.73824	0.00027	0.00028	0.26272	-1.73185	0.00018	0.00056	0.00126	0.00068	0.55749	-0.73183	0.00105	0.00066	0.0	6.41548	5.58567	5.2023	4.98188	0.69897	0.0198	-0.18705	-1.59421	0.70183	0.03326	-0.20179	2.32151	-1.10533	2.42054	0.42121	1.53431	-0.90076	2.30171	-0.91828	4.01474	-0.28062	1.50105	-0.49281	0.83324	-0.54286	-0.18787	0.02899	-0.52463	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
