0	1
3344	1
6688	1
10032	1
13376	1
16720	1
20064	1
23408	1
26752	1
30096	1
33440	1
36784	1
40128	1
43472	1
46816	1
50160	1
53504	1
56848	1
60192	1
63536	1
66880	1
70224	1
73568	1
76912	1
80256	1
83600	1
86944	1
90288	1
93632	1
96976	1
100320	1
103664	1
107008	1
110352	1
113696	1
117040	1
120384	1
123728	1
127072	1
130416	1
133760	1
137104	1
140448	1
143792	0
147136	1
150480	1
153824	1
157168	1
160512	1
163856	1
167200	1
170544	1
173888	1
177232	1
180576	1
183920	1
187264	1
190608	1
193952	1
197296	1
200640	1
203984	1
207328	1
210672	1
214016	1
217360	1
220704	1
224048	0
227392	1
230736	1
234080	1
237424	0
240768	1
244112	1
247456	0
250800	1
254144	1
257488	1
260832	1
264176	1
267520	1
270864	1
274208	1
277552	1
280896	1
284240	0
287584	1
290928	1
294272	1
297616	1
300960	0
304304	1
307648	1
310992	1
314336	1
317680	1
321024	1
324368	1
327712	1
331056	1
334400	1
337744	1
341088	1
344432	1
347776	1
351120	1
354464	1
357808	1
361152	1
364496	1
367840	1
371184	1
374528	1
377872	1
381216	1
384560	1
387904	1
391248	1
394592	1
397936	1
401280	1
404624	1
407968	1
411312	1
414656	1
S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	intrasp_competition	intersp_competition	mutualism_proportion	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
250	500000	2.0	0.7	2.0	1.03027	-1.0	-1.0	0.0	500	neutral	point_mutation	0.0	2753	570.0	1672.0	0.00491	0.00048	500.0	0.79246	0.00499	0.00216	0.58824	1.20717	29.0	12.1883	8.97269	7.67814	6.98452	12.44701	10.41181	9.3008	8.65374	0.00123	0.00165	1.41111	0.90864	0.00062	0.00199	0.00747	0.00755	0.84023	-0.68062	0.00368	0.01158	0.0	13.40011	9.86824	8.54108	7.86642	0.58892	3.47371	-0.40117	-0.52177	0.96769	3.84506	0.56644	3.23488	-0.73815	0.26189	1.26338	3.21968	-0.02248	-0.23883	-0.33698	0.78365	0.29569	-0.62537	0.57587	0.5732	-0.02871	0.52944	-0.12786	0.01886	13.0	6.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	3.0
