0	1
9098	0
18196	0
27294	0
36392	0
45490	0
54588	0
63686	0
72784	0
81882	0
90980	0
100078	0
109176	0
118274	0
127372	0
136470	0
145568	0
154666	0
163764	0
172862	0
181960	0
191058	0
200156	0
209254	0
218352	0
227450	0
236548	0
245646	0
254744	0
263842	0
272940	0
282038	0
291136	0
300234	0
309332	0
318430	0
327528	0
336626	0
345724	0
354822	0
363920	0
373018	0
382116	0
391214	0
400312	0
409410	0
418508	0
427606	0
436704	0
445802	0
454900	0
463998	0
473096	0
482194	0
491292	0
500390	0
509488	0
518586	0
527684	0
536782	0
545880	0
554978	0
564076	0
573174	0
582272	0
591370	0
600468	0
609566	0
618664	0
627762	0
636860	0
645958	0
655056	0
664154	0
673252	0
682350	0
691448	0
700546	0
709644	0
718742	0
727840	0
736938	0
746036	0
755134	0
764232	0
773330	0
782428	0
791526	0
800624	0
809722	0
818820	0
827918	0
837016	0
846114	0
855212	0
864310	0
873408	0
882506	0
891604	0
900702	0
909800	0
918898	0
927996	0
937094	0
946192	0
955290	0
964388	0
973486	0
982584	0
991682	0
1000780	0
1009878	0
1018976	0
1028074	0
1037172	0
1046270	0
1055368	0
1064466	0
1073564	0
1082662	0
1091760	0
1100858	0
1109956	0
1119054	0
1128152	0
S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	intrasp_competition	intersp_competition	mutualism_proportion	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
250	500000	2.0	0.7	2.0	0.09133	-1.0	-1.0	0.0	500	competition	point_mutation	0.0	2629	570.0	4549.0	0.00381	0.0013	499.89009	1.0	0.00384	0.00496	0.58824	-4.82619	21.0	2.52563	2.03705	1.91398	1.84503	4.5506	4.27787	4.09637	3.96319	0.00025	0.00049	1.75377	1.58785	0.0	0.0	0.00681	0.00368	-0.15431	-1.42349	0.00632	0.00509	0.0	2.79299	2.35838	2.29436	2.27214	0.86281	33.00188	-0.09608	-1.98958	32.0247	65.65799	-0.84196	17.74116	-0.00052	-1.02888	0.98655	29.35819	-1.70477	-15.26072	0.09556	0.9607	-31.03814	-36.2998	-0.17093	0.16121	-0.16879	0.4417	0.80011	0.29023	16.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0
